method,scenario_id,scenario,rep,N,n_X,sigma2_x,ATE_est,NDE_d1_est,NDE_d0_est,NIE_d1_est,NIE_d0_est,ATE_true,NDE_d1_true,NDE_d0_true,NIE_d1_true,NIE_d0_true,ATE_bias,NDE_d1_bias,NDE_d0_bias,NIE_d1_bias,NIE_d0_bias,converged,first_10_loss,last_10_loss,last_10_loss_sd,relative_drop,relative_sd
dml_proxyX,5,N1000_nX10_sx3,36,1000,10,3,1.894945,1.401457,1.313926,0.581019,0.493488,1.720907,1.337329,1.145539,0.575368,0.383579,0.174038,0.064129,0.168387,0.005651,0.109910,,,,,,
dml_proxyX,5,N1000_nX10_sx3,37,1000,10,3,1.852783,1.419263,1.277627,0.575157,0.433520,1.682809,1.298249,1.105969,0.576839,0.384559,0.169975,0.121014,0.171657,-0.001682,0.048961,,,,,,
dml_proxyX,5,N1000_nX10_sx3,38,1000,10,3,1.589686,1.153378,0.987367,0.602319,0.436308,1.707828,1.323732,1.131684,0.576143,0.384095,-0.118141,-0.170354,-0.144317,0.026176,0.052213,,,,,,
dml_proxyX,5,N1000_nX10_sx3,39,1000,10,3,2.005171,1.475445,1.295549,0.709623,0.529727,1.716792,1.332777,1.140770,0.576022,0.384015,0.288379,0.142668,0.154779,0.133601,0.145712,,,,,,
dml_proxyX,5,N1000_nX10_sx3,40,1000,10,3,1.679202,1.289635,1.091336,0.587866,0.389567,1.687066,1.302989,1.110951,0.576116,0.384077,-0.007864,-0.013355,-0.019614,0.011750,0.005490,,,,,,
dml_proxyX,5,N1000_nX10_sx3,41,1000,10,3,1.766440,1.357196,1.168045,0.598395,0.409244,1.688746,1.304666,1.112626,0.576120,0.384080,0.077694,0.052530,0.055419,0.022275,0.025164,,,,,,
dml_proxyX,5,N1000_nX10_sx3,42,1000,10,3,1.880797,1.419574,1.155023,0.725774,0.461223,1.718857,1.335540,1.143882,0.574975,0.383317,0.161940,0.084033,0.011141,0.150799,0.077907,,,,,,
dml_proxyX,5,N1000_nX10_sx3,43,1000,10,3,1.724097,1.283168,1.146810,0.577287,0.440929,1.702531,1.318447,1.126405,0.576126,0.384084,0.021566,-0.035279,0.020406,0.001161,0.056845,,,,,,
dml_proxyX,5,N1000_nX10_sx3,44,1000,10,3,1.883745,1.545241,1.263164,0.620581,0.338504,1.713993,1.330382,1.138576,0.575417,0.383611,0.169752,0.214859,0.124588,0.045164,-0.045107,,,,,,
dml_proxyX,5,N1000_nX10_sx3,45,1000,10,3,1.844904,1.432780,1.164314,0.680590,0.412123,1.699338,1.314886,1.122660,0.576679,0.384452,0.145565,0.117894,0.041654,0.103911,0.027671,,,,,,
dml_proxyX,5,N1000_nX10_sx3,46,1000,10,3,1.725930,1.319856,1.064058,0.661872,0.406074,1.676268,1.292446,1.100535,0.575733,0.383822,0.049663,0.027411,-0.036476,0.086139,0.022252,,,,,,
dml_proxyX,5,N1000_nX10_sx3,47,1000,10,3,1.585377,1.323870,1.153916,0.431461,0.261507,1.668101,1.284303,1.092404,0.575697,0.383798,-0.082724,0.039567,0.061512,-0.144236,-0.122291,,,,,,
dml_proxyX,5,N1000_nX10_sx3,48,1000,10,3,1.623763,1.215462,1.022828,0.600935,0.408301,1.707363,1.323967,1.132269,0.575093,0.383396,-0.083600,-0.108505,-0.109441,0.025842,0.024906,,,,,,
dml_proxyX,5,N1000_nX10_sx3,49,1000,10,3,1.711519,1.270037,1.050409,0.661110,0.441482,1.706900,1.323862,1.132344,0.574557,0.383038,0.004618,-0.053826,-0.081935,0.086553,0.058444,,,,,,
dml_proxyX,5,N1000_nX10_sx3,50,1000,10,3,1.611413,1.301154,1.181228,0.430185,0.310259,1.679746,1.295865,1.103925,0.575820,0.383880,-0.068333,0.005289,0.077302,-0.145635,-0.073621,,,,,,
dml_proxyX,5,N1000_nX10_sx3,51,1000,10,3,1.557010,1.286405,1.109393,0.447617,0.270605,1.693353,1.309551,1.117650,0.575703,0.383802,-0.136343,-0.023147,-0.008258,-0.128085,-0.113196,,,,,,
dml_proxyX,5,N1000_nX10_sx3,52,1000,10,3,1.686215,1.300964,1.081273,0.604942,0.385252,1.727325,1.343461,1.151530,0.575795,0.383863,-0.041109,-0.042497,-0.070256,0.029147,0.001388,,,,,,
dml_proxyX,5,N1000_nX10_sx3,53,1000,10,3,1.901087,1.414764,1.152045,0.749042,0.486323,1.698899,1.315431,1.123697,0.575203,0.383468,0.202188,0.099333,0.028348,0.173839,0.102854,,,,,,
dml_proxyX,5,N1000_nX10_sx3,54,1000,10,3,1.725211,1.229745,1.028120,0.697091,0.495467,1.690207,1.306345,1.114415,0.575792,0.383861,0.035004,-0.076601,-0.086295,0.121299,0.111605,,,,,,
dml_proxyX,5,N1000_nX10_sx3,55,1000,10,3,1.491411,1.186154,0.986890,0.504521,0.305257,1.701882,1.318632,1.127008,0.574874,0.383250,-0.210471,-0.132478,-0.140118,-0.070353,-0.077992,,,,,,
dml_proxyX,5,N1000_nX10_sx3,56,1000,10,3,1.712891,1.443478,1.296548,0.416343,0.269413,1.688077,1.304313,1.112431,0.575646,0.383764,0.024814,0.139165,0.184117,-0.159303,-0.114351,,,,,,
dml_proxyX,5,N1000_nX10_sx3,57,1000,10,3,1.641291,1.255768,1.030650,0.610641,0.385524,1.697868,1.314146,1.122284,0.575584,0.383723,-0.056577,-0.058378,-0.091634,0.035057,0.001801,,,,,,
dml_proxyX,5,N1000_nX10_sx3,58,1000,10,3,1.585308,1.293873,1.056137,0.529172,0.291435,1.721831,1.337311,1.145051,0.576780,0.384520,-0.136523,-0.043438,-0.088914,-0.047608,-0.093085,,,,,,
dml_proxyX,5,N1000_nX10_sx3,59,1000,10,3,1.729884,1.279084,1.049167,0.680717,0.450800,1.695391,1.312022,1.120337,0.575054,0.383369,0.034493,-0.032937,-0.071170,0.105663,0.067431,,,,,,
dml_proxyX,5,N1000_nX10_sx3,60,1000,10,3,1.571992,1.261648,1.009830,0.562162,0.310344,1.691785,1.308137,1.116313,0.575472,0.383648,-0.119793,-0.046489,-0.106483,-0.013310,-0.073304,,,,,,
dml_proxyX,5,N1000_nX10_sx3,61,1000,10,3,1.721784,1.234575,1.038147,0.683636,0.487209,1.707152,1.323559,1.131762,0.575390,0.383593,0.014632,-0.088984,-0.093614,0.108246,0.103616,,,,,,
dml_proxyX,5,N1000_nX10_sx3,62,1000,10,3,1.651078,1.232290,0.970863,0.680215,0.418789,1.701339,1.317608,1.125743,0.575596,0.383731,-0.050260,-0.085318,-0.154879,0.104619,0.035058,,,,,,
dml_proxyX,5,N1000_nX10_sx3,63,1000,10,3,1.819706,1.414563,1.224152,0.595554,0.405143,1.723943,1.340115,1.148201,0.575741,0.383827,0.095763,0.074448,0.075951,0.019813,0.021316,,,,,,
dml_proxyX,5,N1000_nX10_sx3,64,1000,10,3,1.766271,1.302785,1.074329,0.691943,0.463486,1.698787,1.315512,1.123874,0.574913,0.383275,0.067484,-0.012727,-0.049545,0.117030,0.080211,,,,,,
dml_proxyX,5,N1000_nX10_sx3,65,1000,10,3,1.539254,1.252647,1.033346,0.505908,0.286607,1.690467,1.306446,1.114436,0.576031,0.384021,-0.151213,-0.053799,-0.081090,-0.070123,-0.097413,,,,,,
dml_proxyX,5,N1000_nX10_sx3,66,1000,10,3,1.727665,1.324553,1.053353,0.674311,0.403112,1.703032,1.320069,1.128587,0.574445,0.382963,0.024633,0.004485,-0.075234,0.099867,0.020148,,,,,,
dml_proxyX,5,N1000_nX10_sx3,67,1000,10,3,1.605418,1.312068,1.256903,0.348515,0.293350,1.722591,1.338277,1.146120,0.576471,0.384314,-0.117173,-0.026209,0.110783,-0.227956,-0.090964,,,,,,
dml_proxyX,5,N1000_nX10_sx3,68,1000,10,3,1.771433,1.326079,1.123272,0.648161,0.445354,1.714244,1.330177,1.138143,0.576101,0.384067,0.057190,-0.004097,-0.014871,0.072060,0.061287,,,,,,
dml_proxyX,5,N1000_nX10_sx3,69,1000,10,3,1.661225,1.294666,0.963662,0.697563,0.366559,1.689284,1.305490,1.113593,0.575691,0.383794,-0.028059,-0.010824,-0.149931,0.121872,-0.017235,,,,,,
dml_proxyX,5,N1000_nX10_sx3,70,1000,10,3,1.542830,1.143513,0.985346,0.557484,0.399317,1.691249,1.307931,1.116271,0.574978,0.383318,-0.148419,-0.164418,-0.130925,-0.017494,0.015999,,,,,,
dml_proxyX,5,N1000_nX10_sx3,71,1000,10,3,1.793408,1.297245,1.137666,0.655742,0.496162,1.711843,1.327585,1.135455,0.576388,0.384258,0.081565,-0.030339,0.002211,0.079354,0.111904,,,,,,
dml_proxyX,5,N1000_nX10_sx3,72,1000,10,3,1.653056,1.276914,1.175338,0.477717,0.376142,1.728522,1.344531,1.152535,0.575986,0.383991,-0.075466,-0.067617,0.022803,-0.098269,-0.007849,,,,,,
dml_proxyX,5,N1000_nX10_sx3,73,1000,10,3,1.620384,1.353600,1.131492,0.488892,0.266784,1.705812,1.321649,1.129568,0.576244,0.384163,-0.085428,0.031950,0.001924,-0.087352,-0.117378,,,,,,
dml_proxyX,5,N1000_nX10_sx3,74,1000,10,3,1.665130,1.356912,1.088824,0.576307,0.308219,1.701941,1.317474,1.125240,0.576701,0.384468,-0.036811,0.039438,-0.036416,-0.000395,-0.076249,,,,,,
dml_proxyX,5,N1000_nX10_sx3,75,1000,10,3,1.667628,1.261645,1.040094,0.627534,0.405983,1.715630,1.330998,1.138681,0.576949,0.384632,-0.048002,-0.069352,-0.098587,0.050585,0.021350,,,,,,
dml_proxyX,5,N1000_nX10_sx3,76,1000,10,3,1.640524,1.268422,1.097095,0.543429,0.372102,1.683167,1.299555,1.107749,0.575419,0.383612,-0.042643,-0.031133,-0.010653,-0.031990,-0.011510,,,,,,
dml_proxyX,5,N1000_nX10_sx3,77,1000,10,3,1.820517,1.375030,1.260313,0.560204,0.445488,1.751800,1.367663,1.175595,0.576205,0.384137,0.068717,0.007366,0.084718,-0.016001,0.061351,,,,,,
dml_proxyX,5,N1000_nX10_sx3,78,1000,10,3,1.676794,1.348885,1.158482,0.518313,0.327910,1.714371,1.330819,1.139042,0.575329,0.383552,-0.037577,0.018066,0.019439,-0.057016,-0.055643,,,,,,
dml_proxyX,5,N1000_nX10_sx3,79,1000,10,3,1.637229,1.268336,1.106317,0.530912,0.368893,1.687385,1.303149,1.111031,0.576354,0.384236,-0.050156,-0.034813,-0.004714,-0.045441,-0.015343,,,,,,
dml_proxyX,5,N1000_nX10_sx3,80,1000,10,3,1.464175,1.209481,1.034810,0.429365,0.254694,1.695523,1.310986,1.118717,0.576806,0.384537,-0.231348,-0.101505,-0.083907,-0.147441,-0.129843,,,,,,
dml_proxyX,5,N1000_nX10_sx3,81,1000,10,3,1.905987,1.395171,1.162477,0.743510,0.510816,1.717122,1.333368,1.141490,0.575632,0.383754,0.188865,0.061803,0.020987,0.167878,0.127062,,,,,,
dml_proxyX,5,N1000_nX10_sx3,82,1000,10,3,1.789454,1.393264,1.184200,0.605254,0.396191,1.701904,1.317910,1.125913,0.575991,0.383994,0.087550,0.075353,0.058287,0.029263,0.012197,,,,,,
dml_proxyX,5,N1000_nX10_sx3,83,1000,10,3,1.777712,1.304293,1.171778,0.605934,0.473419,1.711940,1.327558,1.135367,0.576573,0.384382,0.065772,-0.023264,0.036411,0.029361,0.089037,,,,,,
dml_proxyX,5,N1000_nX10_sx3,84,1000,10,3,1.636539,1.283492,1.013222,0.623317,0.353047,1.693009,1.309223,1.117330,0.575679,0.383786,-0.056471,-0.025731,-0.104108,0.047637,-0.030739,,,,,,
dml_proxyX,5,N1000_nX10_sx3,85,1000,10,3,1.522341,1.238036,1.111796,0.410545,0.284306,1.683766,1.301260,1.110007,0.573759,0.382506,-0.161425,-0.063225,0.001789,-0.163214,-0.098200,,,,,,
dml_proxyX,5,N1000_nX10_sx3,86,1000,10,3,1.692547,1.338998,1.153656,0.538891,0.353549,1.709285,1.325412,1.133476,0.575809,0.383873,-0.016738,0.013586,0.020180,-0.036918,-0.030324,,,,,,
dml_proxyX,5,N1000_nX10_sx3,87,1000,10,3,1.768280,1.388550,1.205547,0.562733,0.379729,1.693452,1.310400,1.118873,0.574579,0.383052,0.074828,0.078151,0.086673,-0.011845,-0.003323,,,,,,
dml_proxyX,5,N1000_nX10_sx3,88,1000,10,3,1.789184,1.254590,1.172702,0.616481,0.534594,1.695416,1.311484,1.119518,0.575899,0.383933,0.093767,-0.056894,0.053185,0.040583,0.150661,,,,,,
dml_proxyX,5,N1000_nX10_sx3,89,1000,10,3,1.659457,1.334868,1.167238,0.492219,0.324589,1.674708,1.291174,1.099407,0.575301,0.383534,-0.015251,0.043694,0.067831,-0.083081,-0.058945,,,,,,
dml_proxyX,5,N1000_nX10_sx3,90,1000,10,3,1.829061,1.471207,1.245384,0.583676,0.357853,1.714611,1.331384,1.139770,0.574841,0.383227,0.114450,0.139824,0.105614,0.008836,-0.025374,,,,,,
dml_proxyX,5,N1000_nX10_sx3,91,1000,10,3,1.756970,1.319376,1.044250,0.712721,0.437595,1.693653,1.309670,1.117679,0.575975,0.383983,0.063317,0.009706,-0.073429,0.136746,0.053612,,,,,,
dml_proxyX,5,N1000_nX10_sx3,92,1000,10,3,1.652554,1.359186,1.245658,0.406896,0.293368,1.701310,1.318120,1.126526,0.574784,0.383190,-0.048756,0.041066,0.119133,-0.167889,-0.089821,,,,,,
dml_proxyX,5,N1000_nX10_sx3,93,1000,10,3,1.602808,1.257831,1.071751,0.531056,0.344977,1.711662,1.328063,1.136264,0.575399,0.383599,-0.108855,-0.070232,-0.064512,-0.044343,-0.038622,,,,,,
dml_proxyX,5,N1000_nX10_sx3,94,1000,10,3,1.748417,1.392404,1.230476,0.517941,0.356013,1.690382,1.306450,1.114484,0.575898,0.383932,0.058035,0.085954,0.115992,-0.057957,-0.027919,,,,,,
dml_proxyX,5,N1000_nX10_sx3,95,1000,10,3,1.485878,1.221830,1.082383,0.403496,0.264049,1.719202,1.336059,1.144488,0.574714,0.383143,-0.233324,-0.114230,-0.062105,-0.171218,-0.119094,,,,,,
dml_proxyX,5,N1000_nX10_sx3,96,1000,10,3,1.498463,1.264633,1.148475,0.349988,0.233830,1.681384,1.298389,1.106892,0.574491,0.382994,-0.182920,-0.033756,0.041583,-0.224503,-0.149164,,,,,,
dml_proxyX,5,N1000_nX10_sx3,97,1000,10,3,1.782215,1.286460,1.024339,0.757876,0.495755,1.696693,1.312915,1.121025,0.575668,0.383779,0.085522,-0.026455,-0.096686,0.182208,0.111977,,,,,,
dml_proxyX,5,N1000_nX10_sx3,98,1000,10,3,1.483969,1.173146,1.036720,0.447249,0.310823,1.709715,1.325438,1.133299,0.576416,0.384277,-0.225746,-0.152292,-0.096579,-0.129167,-0.073455,,,,,,
dml_proxyX,5,N1000_nX10_sx3,99,1000,10,3,1.660974,1.324062,1.117432,0.543542,0.336912,1.689693,1.306604,1.115060,0.574633,0.383089,-0.028719,0.017458,0.002372,-0.031091,-0.046177,,,,,,
dml_proxyX,5,N1000_nX10_sx3,100,1000,10,3,1.731102,1.380593,1.195896,0.535206,0.350508,1.705602,1.322195,1.130492,0.575110,0.383406,0.025500,0.058398,0.065404,-0.039904,-0.032898,,,,,,
dml_proxyX,3,N1000_nX200_sx1,1,1000,200,1,1.604327,1.240777,1.060506,0.543821,0.363551,1.699300,1.315469,1.123553,0.575747,0.383832,-0.094973,-0.074692,-0.063047,-0.031926,-0.020281,,,,,,
dml_proxyX,3,N1000_nX200_sx1,2,1000,200,1,1.679222,1.203006,0.989671,0.689551,0.476216,1.680194,1.297257,1.105789,0.574405,0.382937,-0.000972,-0.094251,-0.116118,0.115146,0.093279,,,,,,
dml_proxyX,3,N1000_nX200_sx1,3,1000,200,1,1.768532,1.407372,1.155050,0.613482,0.361160,1.707280,1.323819,1.132088,0.575192,0.383461,0.061252,0.083554,0.022962,0.038291,-0.022302,,,,,,
dml_proxyX,3,N1000_nX200_sx1,4,1000,200,1,1.372396,1.151311,0.959773,0.412623,0.221086,1.701223,1.317113,1.125058,0.576165,0.384110,-0.328826,-0.165802,-0.165285,-0.163542,-0.163024,,,,,,
dml_proxyX,3,N1000_nX200_sx1,5,1000,200,1,1.549122,1.225241,1.054445,0.494677,0.323880,1.705306,1.321166,1.129096,0.576210,0.384140,-0.156185,-0.095925,-0.074651,-0.081533,-0.060260,,,,,,
dml_proxyX,3,N1000_nX200_sx1,6,1000,200,1,1.722582,1.252601,0.952322,0.770260,0.469980,1.704989,1.321701,1.130056,0.574933,0.383289,0.017593,-0.069099,-0.177735,0.195327,0.086692,,,,,,
dml_proxyX,3,N1000_nX200_sx1,7,1000,200,1,1.624453,1.244773,1.008391,0.616063,0.379680,1.704836,1.321002,1.129085,0.575750,0.383833,-0.080383,-0.076229,-0.120695,0.040312,-0.004153,,,,,,
dml_proxyX,3,N1000_nX200_sx1,8,1000,200,1,1.546332,1.278387,1.139369,0.406963,0.267945,1.687686,1.303840,1.111916,0.575770,0.383847,-0.141354,-0.025452,0.027453,-0.168807,-0.115902,,,,,,
dml_proxyX,3,N1000_nX200_sx1,9,1000,200,1,1.559245,1.190097,1.005808,0.553437,0.369147,1.668670,1.284300,1.092115,0.576556,0.384370,-0.109425,-0.094202,-0.086307,-0.023119,-0.015223,,,,,,
dml_proxyX,3,N1000_nX200_sx1,10,1000,200,1,1.617001,1.227753,1.053965,0.563036,0.389248,1.729756,1.345549,1.153446,0.576310,0.384207,-0.112755,-0.117796,-0.099482,-0.013273,0.005041,,,,,,
dml_proxyX,3,N1000_nX200_sx1,11,1000,200,1,1.528662,1.117349,0.972741,0.555922,0.411313,1.706229,1.322355,1.130418,0.575811,0.383874,-0.177567,-0.205006,-0.157677,-0.019890,0.027439,,,,,,
dml_proxyX,3,N1000_nX200_sx1,12,1000,200,1,1.624751,1.228086,1.011251,0.613500,0.396666,1.684767,1.300972,1.109074,0.575694,0.383796,-0.060016,-0.072886,-0.097822,0.037807,0.012870,,,,,,
dml_proxyX,3,N1000_nX200_sx1,13,1000,200,1,1.768843,1.337388,1.100422,0.668421,0.431456,1.676593,1.293398,1.101800,0.574792,0.383195,0.092250,0.043990,-0.001378,0.093628,0.048261,,,,,,
dml_proxyX,3,N1000_nX200_sx1,14,1000,200,1,1.614543,1.346265,1.217904,0.396639,0.268278,1.712868,1.328910,1.136932,0.575936,0.383957,-0.098325,0.017355,0.080973,-0.179297,-0.115680,,,,,,
dml_proxyX,3,N1000_nX200_sx1,15,1000,200,1,1.660374,1.294784,1.093917,0.566456,0.365590,1.717265,1.333711,1.141934,0.575331,0.383554,-0.056891,-0.038927,-0.048016,-0.008875,-0.017964,,,,,,
dml_proxyX,3,N1000_nX200_sx1,16,1000,200,1,1.408816,1.206653,1.064375,0.344441,0.202163,1.695237,1.311121,1.119064,0.576174,0.384116,-0.286421,-0.104468,-0.054688,-0.231733,-0.181953,,,,,,
dml_proxyX,3,N1000_nX200_sx1,17,1000,200,1,1.658302,1.198285,1.095623,0.562679,0.460017,1.691128,1.307229,1.115280,0.575848,0.383899,-0.032826,-0.108944,-0.019657,-0.013169,0.076119,,,,,,
dml_proxyX,3,N1000_nX200_sx1,18,1000,200,1,1.685925,1.228802,1.001891,0.684034,0.457123,1.701602,1.317456,1.125383,0.576219,0.384146,-0.015678,-0.088655,-0.123493,0.107815,0.072977,,,,,,
dml_proxyX,3,N1000_nX200_sx1,19,1000,200,1,1.753717,1.374308,1.113683,0.640033,0.379409,1.712526,1.329030,1.137282,0.575244,0.383496,0.041190,0.045278,-0.023599,0.064789,-0.004087,,,,,,
dml_proxyX,3,N1000_nX200_sx1,20,1000,200,1,1.506336,1.193705,1.075271,0.431065,0.312631,1.687304,1.303210,1.111163,0.576141,0.384094,-0.180968,-0.109506,-0.035893,-0.145075,-0.071462,,,,,,
dml_proxyX,3,N1000_nX200_sx1,21,1000,200,1,1.633307,1.187702,1.038397,0.594910,0.445605,1.701002,1.317446,1.125668,0.575334,0.383556,-0.067695,-0.129744,-0.087271,0.019576,0.062048,,,,,,
dml_proxyX,3,N1000_nX200_sx1,22,1000,200,1,1.672653,1.220763,0.935818,0.736836,0.451890,1.696879,1.312832,1.120809,0.576070,0.384047,-0.024226,-0.092069,-0.184991,0.160765,0.067843,,,,,,
dml_proxyX,3,N1000_nX200_sx1,23,1000,200,1,1.624715,1.264597,0.980968,0.643746,0.360118,1.684217,1.300193,1.108181,0.576036,0.384024,-0.059503,-0.035597,-0.127213,0.067710,-0.023906,,,,,,
dml_proxyX,3,N1000_nX200_sx1,24,1000,200,1,1.633964,1.272347,1.090267,0.543697,0.361616,1.731668,1.347438,1.155323,0.576346,0.384230,-0.097705,-0.075090,-0.065056,-0.032649,-0.022614,,,,,,
dml_proxyX,3,N1000_nX200_sx1,25,1000,200,1,1.441522,1.210596,1.053456,0.388066,0.230927,1.708287,1.324244,1.132222,0.576065,0.384043,-0.266765,-0.113648,-0.078766,-0.187999,-0.153117,,,,,,
dml_proxyX,3,N1000_nX200_sx1,26,1000,200,1,1.460189,1.172983,1.043049,0.417140,0.287206,1.724814,1.341383,1.149668,0.575146,0.383431,-0.264625,-0.168401,-0.106618,-0.158007,-0.096225,,,,,,
dml_proxyX,3,N1000_nX200_sx1,27,1000,200,1,1.632167,1.194199,0.924856,0.707312,0.437968,1.686939,1.303121,1.111212,0.575727,0.383818,-0.054771,-0.108921,-0.186356,0.131585,0.054150,,,,,,
dml_proxyX,3,N1000_nX200_sx1,28,1000,200,1,1.656003,1.250106,1.035798,0.620205,0.405897,1.702428,1.318716,1.126859,0.575569,0.383713,-0.046426,-0.068610,-0.091061,0.044636,0.022184,,,,,,
dml_proxyX,3,N1000_nX200_sx1,29,1000,200,1,1.793657,1.348716,1.073857,0.719801,0.444942,1.702760,1.318900,1.126971,0.575789,0.383860,0.090897,0.029815,-0.053114,0.144011,0.061082,,,,,,
dml_proxyX,3,N1000_nX200_sx1,30,1000,200,1,1.558856,1.270503,1.159166,0.399690,0.288353,1.693231,1.309447,1.117555,0.575676,0.383784,-0.134375,-0.038944,0.041611,-0.175987,-0.095432,,,,,,
dml_proxyX,3,N1000_nX200_sx1,31,1000,200,1,1.625226,1.342196,1.195913,0.429312,0.283030,1.677910,1.294703,1.103100,0.574810,0.383206,-0.052684,0.047492,0.092813,-0.145497,-0.100177,,,,,,
dml_proxyX,3,N1000_nX200_sx1,32,1000,200,1,1.667449,1.272165,0.934376,0.733073,0.395284,1.707422,1.323731,1.131886,0.575536,0.383691,-0.039973,-0.051566,-0.197509,0.157536,0.011593,,,,,,
dml_proxyX,3,N1000_nX200_sx1,33,1000,200,1,1.551658,1.140814,0.989871,0.561787,0.410844,1.709808,1.325657,1.133581,0.576227,0.384151,-0.158150,-0.184843,-0.143710,-0.014440,0.026693,,,,,,
dml_proxyX,3,N1000_nX200_sx1,34,1000,200,1,1.612068,1.302966,1.080094,0.531974,0.309103,1.735032,1.351858,1.160271,0.574761,0.383174,-0.122963,-0.048892,-0.080177,-0.042787,-0.074071,,,,,,
dml_proxyX,3,N1000_nX200_sx1,35,1000,200,1,1.558877,1.175625,0.993485,0.565391,0.383251,1.703916,1.320551,1.128868,0.575048,0.383365,-0.145039,-0.144925,-0.135383,-0.009657,-0.000114,,,,,,
dml_proxyX,3,N1000_nX200_sx1,36,1000,200,1,1.582528,1.300692,1.181395,0.401133,0.281836,1.696215,1.312826,1.121131,0.575084,0.383389,-0.113687,-0.012133,0.060264,-0.173951,-0.101554,,,,,,
dml_proxyX,3,N1000_nX200_sx1,37,1000,200,1,1.777161,1.356950,1.102333,0.674828,0.420211,1.683141,1.299733,1.108029,0.575112,0.383408,0.094020,0.057217,-0.005696,0.099716,0.036803,,,,,,
dml_proxyX,3,N1000_nX200_sx1,38,1000,200,1,1.557013,1.252999,1.125496,0.431517,0.304014,1.706602,1.322149,1.129923,0.576679,0.384453,-0.149589,-0.069150,-0.004427,-0.145162,-0.080439,,,,,,
dml_proxyX,3,N1000_nX200_sx1,39,1000,200,1,1.526484,1.176544,0.974597,0.551887,0.349940,1.696497,1.313028,1.121293,0.575203,0.383469,-0.170013,-0.136484,-0.146696,-0.023316,-0.033529,,,,,,
dml_proxyX,3,N1000_nX200_sx1,40,1000,200,1,1.604729,1.210727,1.035073,0.569656,0.394003,1.724448,1.340436,1.148431,0.576017,0.384011,-0.119718,-0.129709,-0.113357,-0.006361,0.009991,,,,,,
dml_proxyX,3,N1000_nX200_sx1,41,1000,200,1,1.685742,1.285103,1.110271,0.575471,0.400639,1.707751,1.323615,1.131546,0.576205,0.384136,-0.022009,-0.038511,-0.021276,-0.000733,0.016502,,,,,,
dml_proxyX,3,N1000_nX200_sx1,42,1000,200,1,1.756954,1.328407,1.190749,0.566205,0.428547,1.687318,1.303510,1.111605,0.575713,0.383809,0.069636,0.024898,0.079144,-0.009508,0.044738,,,,,,
dml_proxyX,3,N1000_nX200_sx1,43,1000,200,1,1.520787,1.160405,0.943099,0.577688,0.360382,1.711676,1.328285,1.136589,0.575088,0.383392,-0.190890,-0.167880,-0.193489,0.002600,-0.023010,,,,,,
dml_proxyX,3,N1000_nX200_sx1,44,1000,200,1,1.247592,0.998650,0.931007,0.316584,0.248942,1.684022,1.300273,1.108399,0.575624,0.383749,-0.436430,-0.301623,-0.177391,-0.259039,-0.134808,,,,,,
dml_proxyX,3,N1000_nX200_sx1,45,1000,200,1,1.607204,1.237708,1.000397,0.606807,0.369496,1.680501,1.296807,1.104959,0.575542,0.383695,-0.073298,-0.059099,-0.104563,0.031265,-0.014199,,,,,,
dml_proxyX,3,N1000_nX200_sx1,46,1000,200,1,1.663262,1.334426,1.143649,0.519613,0.328836,1.691024,1.307829,1.116231,0.574792,0.383195,-0.027761,0.026597,0.027418,-0.055179,-0.054359,,,,,,
dml_proxyX,3,N1000_nX200_sx1,47,1000,200,1,1.881956,1.485699,1.145609,0.736347,0.396257,1.682488,1.297758,1.105393,0.577095,0.384730,0.199468,0.187941,0.040216,0.159253,0.011527,,,,,,
dml_proxyX,3,N1000_nX200_sx1,48,1000,200,1,1.496195,1.066046,0.944137,0.552058,0.430149,1.707289,1.322813,1.130576,0.576713,0.384475,-0.211093,-0.256767,-0.186439,-0.024654,0.045674,,,,,,
dml_proxyX,3,N1000_nX200_sx1,49,1000,200,1,1.457163,1.151414,0.890160,0.567003,0.305749,1.670502,1.287571,1.096106,0.574397,0.382931,-0.213339,-0.136157,-0.205945,-0.007393,-0.077182,,,,,,
dml_proxyX,3,N1000_nX200_sx1,50,1000,200,1,1.543671,1.225651,1.065768,0.477903,0.318020,1.726438,1.342176,1.150045,0.576393,0.384262,-0.182767,-0.116525,-0.084277,-0.098490,-0.066242,,,,,,
dml_proxyX,3,N1000_nX200_sx1,51,1000,200,1,1.595583,1.278409,1.120701,0.474881,0.317174,1.707983,1.324262,1.132401,0.575582,0.383721,-0.112400,-0.045853,-0.011700,-0.100700,-0.066547,,,,,,
dml_proxyX,3,N1000_nX200_sx1,52,1000,200,1,1.560809,1.145893,0.958824,0.601985,0.414916,1.691097,1.306981,1.114923,0.576174,0.384116,-0.130288,-0.161088,-0.156099,0.025810,0.030800,,,,,,
dml_proxyX,3,N1000_nX200_sx1,53,1000,200,1,1.668989,1.234534,0.963494,0.705495,0.434455,1.734037,1.350370,1.158536,0.575501,0.383667,-0.065048,-0.115836,-0.195042,0.129995,0.050788,,,,,,
dml_proxyX,3,N1000_nX200_sx1,54,1000,200,1,1.670065,1.285761,1.053406,0.616659,0.384303,1.696307,1.312650,1.120821,0.575486,0.383657,-0.026243,-0.026889,-0.067415,0.041173,0.000646,,,,,,
