method,scenario_id,scenario,rep,N,n_X,sigma_x,ATE_est,NDE_d1_est,NDE_d0_est,NIE_d1_est,NIE_d0_est,ATE_true,NDE_d1_true,NDE_d0_true,NIE_d1_true,NIE_d0_true,ATE_bias,NDE_d1_bias,NDE_d0_bias,NIE_d1_bias,NIE_d0_bias,converged,first_10_loss,last_10_loss,last_10_loss_sd,relative_drop,relative_sd
lsem_i_proxyX,2,N4000_nX10_sx0.7,88,4000,10,0.700000,1.600346,1.256519,1.090656,0.509690,0.343826,1.740464,1.356810,1.164984,0.575480,0.383653,-0.140118,-0.100291,-0.074327,-0.065791,-0.039827,,,,,,
lsem_i_proxyX,2,N4000_nX10_sx0.7,89,4000,10,0.700000,1.525633,1.207634,1.050895,0.474738,0.317999,1.737909,1.354151,1.162272,0.575637,0.383758,-0.212276,-0.146517,-0.111377,-0.100899,-0.065759,,,,,,
lsem_i_proxyX,2,N4000_nX10_sx0.7,90,4000,10,0.700000,1.549592,1.190005,1.012393,0.537200,0.359588,1.732414,1.348631,1.156740,0.575674,0.383783,-0.182822,-0.158627,-0.144348,-0.038474,-0.024195,,,,,,
lsem_i_proxyX,2,N4000_nX10_sx0.7,91,4000,10,0.700000,1.591145,1.277608,1.132219,0.458925,0.313537,1.747959,1.363944,1.171937,0.576022,0.384015,-0.156814,-0.086336,-0.039717,-0.117097,-0.070478,,,,,,
lsem_i_proxyX,2,N4000_nX10_sx0.7,92,4000,10,0.700000,1.608923,1.246982,1.058937,0.549986,0.361941,1.737462,1.353756,1.161903,0.575559,0.383706,-0.128539,-0.106774,-0.102966,-0.025573,-0.021765,,,,,,
lsem_i_proxyX,2,N4000_nX10_sx0.7,93,4000,10,0.700000,1.640320,1.257608,1.070205,0.570115,0.382712,1.730622,1.346753,1.154819,0.575803,0.383869,-0.090302,-0.089145,-0.084614,-0.005689,-0.001157,,,,,,
lsem_i_proxyX,2,N4000_nX10_sx0.7,94,4000,10,0.700000,1.593154,1.246144,1.089820,0.503334,0.347010,1.742063,1.358422,1.166601,0.575461,0.383641,-0.148908,-0.112278,-0.076781,-0.072127,-0.036631,,,,,,
lsem_i_proxyX,2,N4000_nX10_sx0.7,95,4000,10,0.700000,1.649433,1.244233,1.033255,0.616179,0.405200,1.743644,1.359535,1.167480,0.576163,0.384109,-0.094210,-0.115302,-0.134226,0.040015,0.021092,,,,,,
lsem_i_proxyX,2,N4000_nX10_sx0.7,96,4000,10,0.700000,1.494215,1.223160,1.060229,0.433986,0.271054,1.736100,1.352546,1.160769,0.575332,0.383554,-0.241886,-0.129386,-0.100540,-0.141346,-0.112500,,,,,,
lsem_i_proxyX,2,N4000_nX10_sx0.7,97,4000,10,0.700000,1.672350,1.310037,1.121640,0.550710,0.362313,1.733692,1.349791,1.157841,0.575851,0.383901,-0.061342,-0.039754,-0.036201,-0.025141,-0.021588,,,,,,
lsem_i_proxyX,2,N4000_nX10_sx0.7,98,4000,10,0.700000,1.709430,1.322344,1.110482,0.598948,0.387086,1.735753,1.352061,1.160215,0.575538,0.383692,-0.026323,-0.029717,-0.049734,0.023410,0.003394,,,,,,
lsem_i_proxyX,2,N4000_nX10_sx0.7,99,4000,10,0.700000,1.556541,1.246066,1.076270,0.480272,0.310475,1.729011,1.345324,1.153480,0.575530,0.383687,-0.172469,-0.099257,-0.077211,-0.095258,-0.073212,,,,,,
lsem_i_proxyX,2,N4000_nX10_sx0.7,100,4000,10,0.700000,1.676170,1.303221,1.124528,0.551642,0.372950,1.747467,1.363622,1.171700,0.575767,0.383845,-0.071296,-0.060401,-0.047172,-0.024125,-0.010895,,,,,,
lsem_i_proxyX,6,N4000_nX10_sx2,1,4000,10,2.000000,1.819807,1.401378,1.197464,0.622343,0.418429,1.733835,1.350021,1.158115,0.575720,0.383813,0.085972,0.051357,0.039349,0.046623,0.034615,,,,,,
lsem_i_proxyX,6,N4000_nX10_sx2,2,4000,10,2.000000,1.622894,1.299018,1.128936,0.493958,0.323876,1.741676,1.357875,1.165975,0.575701,0.383801,-0.118782,-0.058857,-0.037038,-0.081743,-0.059925,,,,,,
lsem_i_proxyX,6,N4000_nX10_sx2,3,4000,10,2.000000,1.787921,1.411855,1.243500,0.544420,0.376066,1.732935,1.349219,1.157361,0.575574,0.383716,0.054985,0.062636,0.086140,-0.031154,-0.007650,,,,,,
lsem_i_proxyX,6,N4000_nX10_sx2,4,4000,10,2.000000,1.689452,1.354556,1.189647,0.499805,0.334896,1.731329,1.347620,1.155765,0.575564,0.383709,-0.041876,0.006937,0.033882,-0.075758,-0.048813,,,,,,
lsem_i_proxyX,6,N4000_nX10_sx2,5,4000,10,2.000000,1.680099,1.270742,1.110484,0.569615,0.409357,1.739963,1.356270,1.164423,0.575540,0.383693,-0.059864,-0.085527,-0.053939,-0.005925,0.025664,,,,,,
lsem_i_proxyX,6,N4000_nX10_sx2,6,4000,10,2.000000,1.771241,1.341162,1.147164,0.624077,0.430079,1.728572,1.344365,1.152261,0.576310,0.384207,0.042669,-0.003203,-0.005097,0.047767,0.045872,,,,,,
lsem_i_proxyX,6,N4000_nX10_sx2,7,4000,10,2.000000,1.829221,1.364476,1.118192,0.711029,0.464746,1.738481,1.354928,1.163151,0.575329,0.383553,0.090741,0.009548,-0.044959,0.135700,0.081193,,,,,,
lsem_i_proxyX,6,N4000_nX10_sx2,8,4000,10,2.000000,1.733474,1.337493,1.164245,0.569229,0.395982,1.747080,1.363117,1.171136,0.575944,0.383962,-0.013606,-0.025625,-0.006891,-0.006714,0.012019,,,,,,
lsem_i_proxyX,6,N4000_nX10_sx2,9,4000,10,2.000000,1.711636,1.367903,1.165342,0.546294,0.343733,1.734102,1.350234,1.158301,0.575801,0.383867,-0.022466,0.017668,0.007041,-0.029507,-0.040134,,,,,,
lsem_i_proxyX,6,N4000_nX10_sx2,10,4000,10,2.000000,1.700512,1.310814,1.088709,0.611803,0.389698,1.723410,1.340042,1.148358,0.575053,0.383368,-0.022899,-0.029228,-0.059649,0.036750,0.006329,,,,,,
lsem_i_proxyX,6,N4000_nX10_sx2,11,4000,10,2.000000,1.837104,1.404607,1.158769,0.678335,0.432497,1.744993,1.361371,1.169560,0.575433,0.383622,0.092111,0.043236,-0.010791,0.102901,0.048874,,,,,,
lsem_i_proxyX,6,N4000_nX10_sx2,12,4000,10,2.000000,1.756619,1.383446,1.199085,0.557534,0.373173,1.739033,1.355615,1.163906,0.575127,0.383418,0.017586,0.027831,0.035179,-0.017593,-0.010245,,,,,,
lsem_i_proxyX,6,N4000_nX10_sx2,13,4000,10,2.000000,1.780490,1.308819,1.062834,0.717656,0.471671,1.732808,1.348968,1.157048,0.575760,0.383840,0.047682,-0.040149,-0.094213,0.141895,0.087830,,,,,,
lsem_i_proxyX,6,N4000_nX10_sx2,14,4000,10,2.000000,1.750314,1.382562,1.164201,0.586113,0.367751,1.748846,1.364892,1.172915,0.575931,0.383954,0.001468,0.017670,-0.008714,0.010181,-0.016203,,,,,,
lsem_i_proxyX,6,N4000_nX10_sx2,15,4000,10,2.000000,1.681748,1.323326,1.146710,0.535038,0.358422,1.730505,1.346672,1.154756,0.575749,0.383833,-0.048757,-0.023347,-0.008046,-0.040712,-0.025411,,,,,,
lsem_i_proxyX,6,N4000_nX10_sx2,16,4000,10,2.000000,1.827795,1.398647,1.201880,0.625915,0.429148,1.756457,1.372305,1.180229,0.576229,0.384152,0.071338,0.026342,0.021651,0.049687,0.044996,,,,,,
lsem_i_proxyX,6,N4000_nX10_sx2,17,4000,10,2.000000,1.794616,1.377415,1.137771,0.656845,0.417201,1.750902,1.366884,1.174875,0.576026,0.384018,0.043714,0.010531,-0.037104,0.080818,0.033183,,,,,,
lsem_i_proxyX,6,N4000_nX10_sx2,18,4000,10,2.000000,1.702985,1.330762,1.159618,0.543367,0.372222,1.732224,1.348143,1.156102,0.576122,0.384081,-0.029239,-0.017380,0.003516,-0.032755,-0.011859,,,,,,
lsem_i_proxyX,6,N4000_nX10_sx2,19,4000,10,2.000000,1.770147,1.387562,1.112691,0.657456,0.382585,1.742401,1.358437,1.166456,0.575945,0.383963,0.027746,0.029124,-0.053765,0.081511,-0.001378,,,,,,
lsem_i_proxyX,6,N4000_nX10_sx2,20,4000,10,2.000000,1.786262,1.339646,1.136852,0.649410,0.446616,1.741125,1.357333,1.165437,0.575688,0.383792,0.045137,-0.017686,-0.028584,0.073721,0.062824,,,,,,
lsem_i_proxyX,6,N4000_nX10_sx2,21,4000,10,2.000000,1.755352,1.344876,1.131391,0.623961,0.410475,1.733606,1.349706,1.157756,0.575850,0.383900,0.021746,-0.004829,-0.026365,0.048110,0.026575,,,,,,
lsem_i_proxyX,6,N4000_nX10_sx2,22,4000,10,2.000000,1.743822,1.320001,1.104572,0.639250,0.423821,1.734613,1.350694,1.158734,0.575879,0.383919,0.009210,-0.030692,-0.054162,0.063372,0.039902,,,,,,
lsem_i_proxyX,6,N4000_nX10_sx2,23,4000,10,2.000000,1.707565,1.348371,1.196061,0.511504,0.359194,1.753627,1.369716,1.177760,0.575866,0.383911,-0.046062,-0.021345,0.018300,-0.064363,-0.024717,,,,,,
lsem_i_proxyX,6,N4000_nX10_sx2,24,4000,10,2.000000,1.781505,1.391025,1.166679,0.614826,0.390479,1.730419,1.346801,1.154991,0.575428,0.383619,0.051085,0.044225,0.011687,0.039398,0.006861,,,,,,
lsem_i_proxyX,6,N4000_nX10_sx2,25,4000,10,2.000000,1.723318,1.377916,1.175070,0.548247,0.345402,1.743780,1.360117,1.168286,0.575494,0.383663,-0.020462,0.017799,0.006785,-0.027247,-0.038261,,,,,,
lsem_i_proxyX,6,N4000_nX10_sx2,26,4000,10,2.000000,1.809669,1.398616,1.209090,0.600580,0.411054,1.744424,1.360559,1.168626,0.575798,0.383865,0.065245,0.038057,0.040464,0.024782,0.027188,,,,,,
lsem_i_proxyX,6,N4000_nX10_sx2,27,4000,10,2.000000,1.881271,1.470888,1.214189,0.667082,0.410383,1.730693,1.346837,1.154908,0.575784,0.383856,0.150578,0.124051,0.059281,0.091297,0.026527,,,,,,
lsem_i_proxyX,6,N4000_nX10_sx2,28,4000,10,2.000000,1.841191,1.417984,1.202710,0.638481,0.423207,1.740556,1.356790,1.164907,0.575649,0.383766,0.100635,0.061194,0.037803,0.062832,0.039441,,,,,,
lsem_i_proxyX,6,N4000_nX10_sx2,29,4000,10,2.000000,1.801171,1.409327,1.217137,0.584034,0.391844,1.727849,1.344152,1.152303,0.575546,0.383697,0.073322,0.065175,0.064834,0.008488,0.008147,,,,,,
lsem_i_proxyX,6,N4000_nX10_sx2,30,4000,10,2.000000,1.836567,1.419801,1.181261,0.655307,0.416766,1.729753,1.346037,1.154179,0.575574,0.383716,0.106814,0.073764,0.027082,0.079732,0.033050,,,,,,
lsem_i_proxyX,6,N4000_nX10_sx2,31,4000,10,2.000000,1.762686,1.321522,1.107841,0.654844,0.441163,1.743940,1.360090,1.168164,0.575776,0.383851,0.018746,-0.038567,-0.060323,0.079068,0.057313,,,,,,
lsem_i_proxyX,6,N4000_nX10_sx2,32,4000,10,2.000000,1.700850,1.316665,1.151685,0.549165,0.384185,1.738167,1.354240,1.162277,0.575891,0.383927,-0.037318,-0.037576,-0.010592,-0.026725,0.000258,,,,,,
lsem_i_proxyX,6,N4000_nX10_sx2,33,4000,10,2.000000,1.736266,1.383245,1.214918,0.521347,0.353021,1.740863,1.357351,1.165595,0.575267,0.383512,-0.004597,0.025894,0.049323,-0.053920,-0.030491,,,,,,
lsem_i_proxyX,6,N4000_nX10_sx2,34,4000,10,2.000000,1.736251,1.363848,1.177870,0.558382,0.372404,1.735209,1.351665,1.159893,0.575316,0.383544,0.001042,0.012183,0.017977,-0.016934,-0.011140,,,,,,
lsem_i_proxyX,6,N4000_nX10_sx2,35,4000,10,2.000000,1.748591,1.373495,1.167002,0.581589,0.375096,1.739082,1.355431,1.163605,0.575477,0.383652,0.009509,0.018065,0.003397,0.006112,-0.008556,,,,,,
lsem_i_proxyX,6,N4000_nX10_sx2,36,4000,10,2.000000,1.765157,1.364366,1.178060,0.587097,0.400792,1.723269,1.339707,1.147926,0.575344,0.383563,0.041888,0.024659,0.030135,0.011753,0.017229,,,,,,
lsem_i_proxyX,6,N4000_nX10_sx2,37,4000,10,2.000000,1.756132,1.394222,1.203815,0.552317,0.361909,1.738462,1.354988,1.163250,0.575212,0.383474,0.017670,0.039235,0.040564,-0.022894,-0.021565,,,,,,
lsem_i_proxyX,6,N4000_nX10_sx2,38,4000,10,2.000000,1.676351,1.302256,1.114372,0.561979,0.374095,1.724652,1.341244,1.149539,0.575113,0.383408,-0.048301,-0.038987,-0.035167,-0.013134,-0.009313,,,,,,
lsem_i_proxyX,6,N4000_nX10_sx2,39,4000,10,2.000000,1.694201,1.315920,1.125158,0.569044,0.378282,1.731034,1.347176,1.155247,0.575788,0.383858,-0.036833,-0.031256,-0.030089,-0.006744,-0.005577,,,,,,
lsem_i_proxyX,6,N4000_nX10_sx2,40,4000,10,2.000000,1.778612,1.325722,1.102352,0.676259,0.452889,1.725077,1.341612,1.149880,0.575197,0.383465,0.053534,-0.015890,-0.047528,0.101062,0.069424,,,,,,
lsem_i_proxyX,6,N4000_nX10_sx2,41,4000,10,2.000000,1.732384,1.395184,1.230000,0.502384,0.337200,1.739774,1.356089,1.164246,0.575528,0.383686,-0.007391,0.039095,0.065754,-0.073145,-0.046486,,,,,,
lsem_i_proxyX,6,N4000_nX10_sx2,42,4000,10,2.000000,1.809965,1.393526,1.195781,0.614185,0.416439,1.745266,1.361222,1.169200,0.576066,0.384044,0.064699,0.032304,0.026580,0.038119,0.032396,,,,,,
lsem_i_proxyX,6,N4000_nX10_sx2,43,4000,10,2.000000,1.677621,1.281418,1.091697,0.585925,0.396203,1.721053,1.337531,1.145770,0.575284,0.383522,-0.043432,-0.056112,-0.054073,0.010641,0.012680,,,,,,
lsem_i_proxyX,6,N4000_nX10_sx2,44,4000,10,2.000000,1.729441,1.300605,1.064418,0.665023,0.428836,1.744459,1.360456,1.168455,0.576004,0.384003,-0.015018,-0.059851,-0.104037,0.089019,0.044833,,,,,,
lsem_i_proxyX,6,N4000_nX10_sx2,45,4000,10,2.000000,1.778213,1.381228,1.158005,0.620209,0.396986,1.739034,1.355347,1.163504,0.575530,0.383687,0.039179,0.025880,-0.005499,0.044678,0.013299,,,,,,
lsem_i_proxyX,6,N4000_nX10_sx2,46,4000,10,2.000000,1.592951,1.255145,1.083261,0.509690,0.337807,1.731342,1.347554,1.155661,0.575682,0.383788,-0.138391,-0.092410,-0.072399,-0.065991,-0.045981,,,,,,
lsem_i_proxyX,6,N4000_nX10_sx2,47,4000,10,2.000000,1.842143,1.381514,1.119711,0.722432,0.460629,1.733696,1.349725,1.157740,0.575956,0.383971,0.108447,0.031789,-0.038029,0.146476,0.076659,,,,,,
lsem_i_proxyX,6,N4000_nX10_sx2,48,4000,10,2.000000,1.646870,1.322497,1.157131,0.489739,0.324373,1.735595,1.351780,1.159873,0.575723,0.383815,-0.088725,-0.029284,-0.002742,-0.085984,-0.059442,,,,,,
lsem_i_proxyX,6,N4000_nX10_sx2,49,4000,10,2.000000,1.701194,1.338270,1.139322,0.561872,0.362925,1.736216,1.352463,1.160587,0.575629,0.383753,-0.035022,-0.014194,-0.021265,-0.013757,-0.020828,,,,,,
lsem_i_proxyX,6,N4000_nX10_sx2,50,4000,10,2.000000,1.807713,1.342796,1.099962,0.707751,0.464917,1.732263,1.347984,1.155845,0.576418,0.384279,0.075450,-0.005188,-0.055883,0.131332,0.080638,,,,,,
lsem_i_proxyX,6,N4000_nX10_sx2,51,4000,10,2.000000,1.744793,1.373251,1.165276,0.579517,0.371542,1.729390,1.345836,1.154059,0.575331,0.383554,0.015403,0.027415,0.011217,0.004186,-0.012012,,,,,,
lsem_i_proxyX,6,N4000_nX10_sx2,52,4000,10,2.000000,1.700962,1.363344,1.164286,0.536676,0.337618,1.722338,1.338696,1.146875,0.575463,0.383642,-0.021376,0.024648,0.017411,-0.038787,-0.046024,,,,,,
lsem_i_proxyX,6,N4000_nX10_sx2,53,4000,10,2.000000,1.689275,1.333298,1.174314,0.514961,0.355977,1.726009,1.342419,1.150625,0.575384,0.383590,-0.036734,-0.009122,0.023689,-0.060423,-0.027612,,,,,,
lsem_i_proxyX,6,N4000_nX10_sx2,54,4000,10,2.000000,1.762307,1.317100,1.106382,0.655925,0.445207,1.724587,1.340588,1.148589,0.575998,0.383999,0.037720,-0.023488,-0.042207,0.079927,0.061208,,,,,,
lsem_i_proxyX,6,N4000_nX10_sx2,55,4000,10,2.000000,1.730655,1.337773,1.162419,0.568237,0.392882,1.736361,1.352937,1.161225,0.575136,0.383424,-0.005706,-0.015164,0.001193,-0.006899,0.009458,,,,,,
lsem_i_proxyX,6,N4000_nX10_sx2,56,4000,10,2.000000,1.760409,1.350301,1.109289,0.651120,0.410108,1.738042,1.354232,1.162326,0.575715,0.383810,0.022368,-0.003930,-0.053037,0.075405,0.026298,,,,,,
lsem_i_proxyX,6,N4000_nX10_sx2,57,4000,10,2.000000,1.948232,1.469366,1.254527,0.693705,0.478866,1.739022,1.355470,1.163695,0.575327,0.383551,0.209210,0.113896,0.090833,0.118378,0.095315,,,,,,
lsem_i_proxyX,6,N4000_nX10_sx2,58,4000,10,2.000000,1.703350,1.346796,1.194345,0.509005,0.356555,1.738488,1.354685,1.162784,0.575704,0.383803,-0.035138,-0.007890,0.031561,-0.066699,-0.027248,,,,,,
lsem_i_proxyX,6,N4000_nX10_sx2,59,4000,10,2.000000,1.757614,1.367513,1.119509,0.638105,0.390101,1.742395,1.358345,1.166320,0.576075,0.384050,0.015219,0.009168,-0.046811,0.062030,0.006051,,,,,,
lsem_i_proxyX,6,N4000_nX10_sx2,60,4000,10,2.000000,1.788068,1.400861,1.186626,0.601442,0.387207,1.726075,1.342479,1.150681,0.575395,0.383596,0.061992,0.058382,0.035945,0.026047,0.003610,,,,,,
lsem_i_proxyX,6,N4000_nX10_sx2,61,4000,10,2.000000,1.732713,1.330171,1.145970,0.586743,0.402542,1.736554,1.352680,1.160743,0.575810,0.383874,-0.003841,-0.022509,-0.014773,0.010932,0.018668,,,,,,
lsem_i_proxyX,6,N4000_nX10_sx2,62,4000,10,2.000000,1.739593,1.354853,1.118036,0.621557,0.384740,1.735857,1.352045,1.160139,0.575719,0.383812,0.003735,0.002808,-0.042103,0.045839,0.000927,,,,,,
lsem_i_proxyX,6,N4000_nX10_sx2,63,4000,10,2.000000,1.725101,1.323528,1.118435,0.606666,0.401573,1.730221,1.346476,1.154604,0.575617,0.383745,-0.005120,-0.022948,-0.036169,0.031049,0.017829,,,,,,
lsem_i_proxyX,6,N4000_nX10_sx2,64,4000,10,2.000000,1.778024,1.416476,1.255426,0.522597,0.361547,1.748640,1.364985,1.173157,0.575483,0.383655,0.029384,0.051492,0.082269,-0.052885,-0.022108,,,,,,
lsem_i_proxyX,6,N4000_nX10_sx2,65,4000,10,2.000000,1.675087,1.292906,1.110856,0.564231,0.382181,1.723045,1.339225,1.147314,0.575730,0.383820,-0.047958,-0.046319,-0.036459,-0.011499,-0.001639,,,,,,
lsem_i_proxyX,6,N4000_nX10_sx2,66,4000,10,2.000000,1.734220,1.347114,1.133428,0.600792,0.387106,1.752435,1.368537,1.176588,0.575848,0.383898,-0.018215,-0.021422,-0.043160,0.024945,0.003207,,,,,,
lsem_i_proxyX,6,N4000_nX10_sx2,67,4000,10,2.000000,1.739534,1.332882,1.155025,0.584509,0.406652,1.723245,1.339915,1.148250,0.574996,0.383330,0.016288,-0.007033,0.006775,0.009513,0.023322,,,,,,
lsem_i_proxyX,6,N4000_nX10_sx2,68,4000,10,2.000000,1.743408,1.339028,1.148480,0.594928,0.404380,1.735134,1.351426,1.159572,0.575561,0.383708,0.008275,-0.012398,-0.011092,0.019367,0.020673,,,,,,
lsem_i_proxyX,6,N4000_nX10_sx2,69,4000,10,2.000000,1.755737,1.383521,1.193670,0.562068,0.372216,1.726968,1.343596,1.151910,0.575057,0.383372,0.028770,0.039925,0.041759,-0.012990,-0.011156,,,,,,
lsem_i_proxyX,6,N4000_nX10_sx2,70,4000,10,2.000000,1.638914,1.271692,1.061658,0.577256,0.367222,1.730968,1.347105,1.155174,0.575793,0.383862,-0.092054,-0.075413,-0.093517,0.001463,-0.016641,,,,,,
lsem_i_proxyX,6,N4000_nX10_sx2,71,4000,10,2.000000,1.651118,1.317646,1.162491,0.488628,0.333472,1.729874,1.345838,1.153819,0.576055,0.384037,-0.078756,-0.028191,0.008671,-0.087427,-0.050565,,,,,,
lsem_i_proxyX,6,N4000_nX10_sx2,72,4000,10,2.000000,1.758593,1.356097,1.137884,0.620709,0.402497,1.733510,1.349874,1.158056,0.575454,0.383636,0.025083,0.006223,-0.020172,0.045255,0.018860,,,,,,
lsem_i_proxyX,6,N4000_nX10_sx2,73,4000,10,2.000000,1.670577,1.297940,1.099005,0.571573,0.372637,1.747161,1.363533,1.171718,0.575442,0.383628,-0.076584,-0.065593,-0.072714,-0.003870,-0.010991,,,,,,
lsem_i_proxyX,6,N4000_nX10_sx2,74,4000,10,2.000000,1.695062,1.358885,1.174563,0.520499,0.336178,1.725684,1.341960,1.150098,0.575586,0.383724,-0.030622,0.016924,0.024465,-0.055086,-0.047546,,,,,,
lsem_i_proxyX,6,N4000_nX10_sx2,75,4000,10,2.000000,1.702704,1.349221,1.161976,0.540728,0.353483,1.733696,1.349777,1.157818,0.575878,0.383919,-0.030992,-0.000556,0.004158,-0.035150,-0.030436,,,,,,
lsem_i_proxyX,6,N4000_nX10_sx2,76,4000,10,2.000000,1.792984,1.369991,1.153934,0.639050,0.422993,1.721877,1.338309,1.146526,0.575352,0.383568,0.071107,0.031682,0.007409,0.063698,0.039425,,,,,,
lsem_i_proxyX,6,N4000_nX10_sx2,77,4000,10,2.000000,1.650059,1.310044,1.125804,0.524256,0.340016,1.743685,1.359812,1.167875,0.575809,0.383873,-0.093625,-0.049768,-0.042072,-0.051554,-0.043857,,,,,,
lsem_i_proxyX,6,N4000_nX10_sx2,78,4000,10,2.000000,1.717248,1.336272,1.153597,0.563652,0.380976,1.740881,1.357009,1.165073,0.575809,0.383872,-0.023633,-0.020737,-0.011476,-0.012157,-0.002897,,,,,,
lsem_i_proxyX,6,N4000_nX10_sx2,79,4000,10,2.000000,1.860726,1.395110,1.149664,0.711062,0.465616,1.735937,1.352124,1.160217,0.575720,0.383813,0.124789,0.042986,-0.010553,0.135342,0.081803,,,,,,
lsem_i_proxyX,6,N4000_nX10_sx2,80,4000,10,2.000000,1.873222,1.451327,1.224131,0.649091,0.421895,1.733373,1.349673,1.157822,0.575551,0.383701,0.139849,0.101655,0.066309,0.073540,0.038194,,,,,,
lsem_i_proxyX,6,N4000_nX10_sx2,81,4000,10,2.000000,1.792585,1.360409,1.149384,0.643201,0.432176,1.743441,1.359738,1.167887,0.575554,0.383703,0.049144,0.000671,-0.018503,0.067647,0.048474,,,,,,
lsem_i_proxyX,6,N4000_nX10_sx2,82,4000,10,2.000000,1.659778,1.322377,1.148048,0.511730,0.337401,1.734783,1.351071,1.159214,0.575569,0.383713,-0.075005,-0.028694,-0.011166,-0.063839,-0.046312,,,,,,
lsem_i_proxyX,6,N4000_nX10_sx2,83,4000,10,2.000000,1.763229,1.374378,1.163780,0.599449,0.388851,1.743928,1.360455,1.168719,0.575209,0.383472,0.019301,0.013922,-0.004939,0.024241,0.005379,,,,,,
lsem_i_proxyX,6,N4000_nX10_sx2,84,4000,10,2.000000,1.786798,1.386179,1.181786,0.605011,0.400619,1.735539,1.351389,1.159314,0.576225,0.384150,0.051259,0.034790,0.022472,0.028787,0.016469,,,,,,
lsem_i_proxyX,6,N4000_nX10_sx2,85,4000,10,2.000000,1.721944,1.359322,1.180460,0.541484,0.362622,1.738405,1.354957,1.163233,0.575172,0.383448,-0.016461,0.004365,0.017227,-0.033688,-0.020825,,,,,,
lsem_i_proxyX,6,N4000_nX10_sx2,86,4000,10,2.000000,1.707676,1.292228,1.083585,0.624091,0.415448,1.726202,1.342567,1.150750,0.575453,0.383635,-0.018527,-0.050340,-0.067165,0.048638,0.031813,,,,,,
lsem_i_proxyX,6,N4000_nX10_sx2,87,4000,10,2.000000,1.737805,1.321392,1.114223,0.623582,0.416413,1.737657,1.353827,1.161911,0.575746,0.383831,0.000148,-0.032434,-0.047688,0.047836,0.032582,,,,,,
lsem_i_proxyX,6,N4000_nX10_sx2,88,4000,10,2.000000,1.762600,1.390311,1.169765,0.592836,0.372290,1.744657,1.360506,1.168430,0.576227,0.384152,0.017943,0.029805,0.001335,0.016608,-0.011862,,,,,,
lsem_i_proxyX,6,N4000_nX10_sx2,89,4000,10,2.000000,1.744051,1.360399,1.143291,0.600760,0.383652,1.749285,1.365351,1.173384,0.575901,0.383934,-0.005234,-0.004952,-0.030094,0.024859,-0.000282,,,,,,
lsem_i_proxyX,6,N4000_nX10_sx2,90,4000,10,2.000000,1.721668,1.382572,1.208847,0.512821,0.339096,1.744792,1.361188,1.169386,0.575406,0.383604,-0.023124,0.021384,0.039461,-0.062584,-0.044508,,,,,,
lsem_i_proxyX,6,N4000_nX10_sx2,91,4000,10,2.000000,1.792522,1.341722,1.111862,0.680660,0.450800,1.727980,1.344051,1.152087,0.575892,0.383928,0.064542,-0.002330,-0.040225,0.104767,0.066872,,,,,,
lsem_i_proxyX,6,N4000_nX10_sx2,92,4000,10,2.000000,1.787534,1.394474,1.203609,0.583925,0.393059,1.747940,1.363992,1.172018,0.575921,0.383947,0.039594,0.030482,0.031591,0.008004,0.009112,,,,,,
lsem_i_proxyX,6,N4000_nX10_sx2,93,4000,10,2.000000,1.654928,1.292889,1.114254,0.540674,0.362039,1.741510,1.357663,1.165740,0.575771,0.383847,-0.086582,-0.064774,-0.051486,-0.035097,-0.021809,,,,,,
lsem_i_proxyX,6,N4000_nX10_sx2,94,4000,10,2.000000,1.646697,1.254168,1.076949,0.569748,0.392529,1.722328,1.338339,1.146345,0.575983,0.383989,-0.075631,-0.084171,-0.069396,-0.006235,0.008540,,,,,,
lsem_i_proxyX,6,N4000_nX10_sx2,95,4000,10,2.000000,1.777896,1.382695,1.199666,0.578230,0.395201,1.747740,1.363841,1.171891,0.575849,0.383899,0.030156,0.018854,0.027774,0.002382,0.011302,,,,,,
lsem_i_proxyX,6,N4000_nX10_sx2,96,4000,10,2.000000,1.748744,1.337515,1.098688,0.650056,0.411229,1.732539,1.348585,1.156607,0.575932,0.383955,0.016205,-0.011070,-0.057919,0.074124,0.027275,,,,,,
lsem_i_proxyX,6,N4000_nX10_sx2,97,4000,10,2.000000,1.812780,1.395627,1.157017,0.655763,0.417153,1.731519,1.348085,1.156368,0.575151,0.383434,0.081261,0.047542,0.000649,0.080612,0.033719,,,,,,
lsem_i_proxyX,6,N4000_nX10_sx2,98,4000,10,2.000000,1.859506,1.436826,1.226255,0.633251,0.422680,1.736324,1.352577,1.160703,0.575621,0.383748,0.123181,0.084249,0.065551,0.057630,0.038932,,,,,,
lsem_i_proxyX,6,N4000_nX10_sx2,99,4000,10,2.000000,1.666179,1.303703,1.112404,0.553775,0.362476,1.748170,1.364680,1.172935,0.575235,0.383490,-0.081991,-0.060977,-0.060531,-0.021461,-0.021014,,,,,,
lsem_i_proxyX,6,N4000_nX10_sx2,100,4000,10,2.000000,1.771191,1.353800,1.173550,0.597642,0.417391,1.736533,1.352458,1.160420,0.576113,0.384075,0.034659,0.001342,0.013129,0.021529,0.033316,,,,,,
lsem_i_proxyX,4,N4000_nX200_sx0.7,1,4000,200,0.700000,1.583914,1.265042,1.091504,0.492411,0.318872,1.732911,1.349404,1.157651,0.575260,0.383507,-0.148997,-0.084362,-0.066147,-0.082850,-0.064634,,,,,,
